address,city,county,lat,lng,name,storeType
基隆市信義區深溪路184號,基隆市,信義區,121.78289080000002,25.1347723,基隆深溪加盟門市,加盟店
台北市士林區忠誠路一段36號,台北市,士林區,121.52636099999995,25.104535,天母忠誠直營門市,直營店
台北市士林區中正路387號,台北市,士林區,121.52153299999998,25.094092,士林中正直營門市,直營店
台北市士林區文林路55號,台北市,士林區,121.5256435,25.0871112,士林文林直營門市,直營店
台北市士林區天母西路15之2號,台北市,士林區,121.52831289999995,25.1185516,台北天母西直營門市,直營店
台北市士林區福國路42號1F,台北市,士林區,121.52399200000002,25.1022589,士林芝山直營門市,直營店
台北市士林區延平北路五段309號,台北市,士林區,121.50925819999998,25.0862791,台北延五直營門市,直營店
台北市士林區德行東路197號,台北市,士林區,121.53192850000005,25.1090716,台北德行東加盟門市,直營店
台北市士林區士東路128號,台北市,士林區,121.53024260000007,25.1121731,天母士東直營門市,直營店
台北市士林區文林路195號,台北市,士林區,121.52692209999998,25.0898331,士林文林加盟門市,加盟店
基隆市中正區義一路26號1F,基隆市,中正區,121.74527109999997,25.1323667,基隆義一直營門市,直營店
台北市南港區忠孝東路六段412號,台北市,南港區,121.59291630000007,25.0499932,台北昆陽直營門市,直營店
台北市南港區忠孝東路七段618號,台北市,南港區,121.61584960000005,25.0529687,南港忠孝加盟門市,加盟店
台北市南港區南港路一段163號,台北市,南港區,121.61343999999997,25.0551114,台北南港直營門市,直營店
台北市南港區忠孝東路五段1000號,台北市,南港區,121.5827888,25.0450089,台北後山埤直營門市,直營店
台北市內湖區瑞光路468號,台北市,內湖區,121.56994299999997,25.078345,內湖瑞光直營門市,直營店
台北市內湖區成功路四段52號,台北市,內湖區,121.59224010000003,25.0823393,內湖成功直營門市,直營店
台北市內湖區內湖路一段317號,台北市,內湖區,121.56771830000002,25.082322,台北西湖直營門市,直營店
台北市內湖區東湖路123號,台北市,內湖區,121.61656249999999,25.0683017,內湖東湖直營門市,直營店
台北市內湖區康寧路三段21號,台北市,內湖區,121.60728369999993,25.0728615,內湖葫洲直營門市,直營店
台北市內湖區內湖路一段602號,台北市,內湖區,121.57828280000001,25.0786644,內湖內湖加盟門市,加盟店
台北市內湖區成功路三段95號,台北市,內湖區,121.58971280000003,25.0786958,內湖成功二加盟門市,加盟店
基隆市仁愛區仁五路6號,基隆市,仁愛區,121.74150699999996,25.1272009,基隆仁五直營門市,直營店
基隆市仁愛區仁一路197號,基隆市,仁愛區,121.75054999999998,25.12795,基隆仁一直營門市,直營店
基隆市仁愛區仁二路185號,基隆市,仁愛區,121.74489700000004,25.1285373,基隆仁二直營門市,直營店
基隆市仁愛區忠一路9號,基隆市,仁愛區,121.74034200000006,25.130789,基隆忠一直營門市,直營店
基隆市中山區安一路71號,基隆市,中山區,121.73592899999994,25.131247,基隆安一加盟門市,加盟店
基隆市七堵區明德一路108號,基隆市,七堵區,121.71600349999994,25.0985747,七堵明德加盟門市,加盟店
基隆市暖暖區暖暖街179號,基隆市,暖暖區,121.73594830000002,25.0993202,基隆暖暖加盟門市,加盟店
新北市汐止區中興路129號,新北市,汐止區,121.63180119999993,25.0654144,汐止中興直營門市,直營店
新北市汐止區樟樹一路117號,新北市,汐止區,121.64191700000003,25.0642169,汐止樟樹直營門市,直營店
新北市汐止區大同路二段428號,新北市,汐止區,121.65897399999994,25.067004,汐止大同加盟門市,加盟店
新北市汐止區忠孝東路202號,新北市,汐止區,121.66190729999994,25.0664248,汐止忠孝加盟門市,加盟店
新北市汐止區中興路210號,新北市,汐止區,121.63126699999998,25.06629,汐止中興加盟門市,加盟店
新北市汐止區連興路131號,新北市,汐止區,121.654001,25.0618419,汐止連興加盟門市,加盟店
新北市金山區中山路116號1樓,新北市,金山區,121.63926630000003,25.2199793,金山中山二加盟門市,加盟店
新北市深坑區埔新街60號,新北市,深坑區,121.62020600000005,25.0025814,台北深坑加盟門市,加盟店
新北市板橋區四川路一段261號,新北市,板橋區,121.45962459999998,25.002191,板橋四川直營門市,直營店
新北市板橋區雙十路二段71號,新北市,板橋區,121.47607979999998,25.0268256,板橋雙十直營門市,直營店
新北市板橋區館前東路18號,新北市,板橋區,121.45999140000004,25.0070074,板橋館前東直營門市,直營店
新北市板橋區府中路59號,新北市,板橋區,121.45817699999998,25.0090979,板橋府中直營門市,直營店
新北市板橋區民生路三段19號,新北市,板橋區,121.46698600000002,25.0238869,板橋民生直營門市,直營店
新北市板橋區中正路287號,新北市,板橋區,121.45544080000002,25.0191382,板橋中正加盟門市,加盟店
新北市板橋區中山路二段265號,新北市,板橋區,121.47765700000002,25.0178119,板橋埔墘直營門市,直營店
新北市板橋區國慶路145號,新北市,板橋區,121.46136709999996,24.996024,板橋國慶直營門市,直營店
新北市板橋區四維路282號,新北市,板橋區,121.46306600000003,25.028826,板橋四維直營門市,直營店
新北市板橋區忠孝路146號,新北市,板橋區,121.46391399999993,25.0022429,板橋忠孝加盟門市,加盟店
